Date,^OEX
2016-03-31,0.0622381900800828
2016-04-30,0.0022893615854846505
2016-05-31,0.013802982025773236
2016-06-30,0.0005174154650113838
2016-07-31,0.036223368429331604
2016-08-31,-0.0017364002185144
2016-09-30,-0.0014582372189207993
2016-10-31,-0.015448322351296229
2016-11-30,0.026454948104565057
2016-12-31,0.023316507570018574
2017-01-31,0.013142662006530692
2017-02-28,0.04190313793953515
2017-03-31,-0.00046819570160416824
2017-04-30,0.008412448869945965
2017-05-31,0.007631390838512164
2017-06-30,0.004515835398540391
2017-07-31,0.019883658713934826
2017-08-31,0.004444770282165056
2017-09-30,0.016831457529179472
2017-10-31,0.02215450233013505
2017-11-30,0.027233697390643963
2017-12-31,0.0131530367940913
2018-01-31,0.05770191279424575
2018-02-28,-0.03959505768495619
2018-03-31,-0.037025635202467155
2018-04-30,0.0029031211848742355
2018-05-31,0.02427787184368002
2018-06-30,0.004701756785297384
2018-07-31,0.039564679586123974
2018-08-31,0.036351641455225625
2018-09-30,0.0057269368073429305
2018-10-31,-0.06600636066798327
2018-11-30,0.013525343344222174
2018-12-31,-0.09085933741938135
2019-01-31,0.06985560158262794
2019-02-28,0.026743751410408523
2019-03-31,0.02289241032065026
2019-04-30,0.042858424739436574
2019-05-31,-0.06909280954206043
2019-06-30,0.06785068565212193
2019-07-31,0.015129565053112248
2019-08-31,-0.01876102740036445
2019-09-30,0.017696029829292526
2019-10-31,0.026238365151587173
2019-11-30,0.03620643282035996
2019-12-31,0.031130491202459254
2020-01-31,0.0031479762121309207
2020-02-29,-0.08452275198777404
2020-03-31,-0.10340302446208116
2020-04-30,0.12677269641470112
2020-05-31,0.03857190819136114
2020-06-30,0.027057544421047686
2020-07-31,0.054441172274610095
2020-08-31,0.08904725330247998
2020-09-30,-0.047811383060399226
2020-10-31,-0.03391683420978797
2020-11-30,0.10023546092928237
2020-12-31,0.03721430924233493
2021-01-31,-0.006248183667538543
2021-02-28,0.012674393300372788
2021-03-31,0.040694897338109826
2021-04-30,0.05491483944754161
2021-05-31,0.0019570886714974645
2021-06-30,0.031608489999470635
2021-07-31,0.023921618526530075
2021-08-31,0.03351307164160566
2021-09-30,-0.04889928466419613
2021-10-31,0.07304675154077112
2021-11-30,-0.0020923874306262302
2021-12-31,0.036396554445523144
2022-01-31,-0.04646445655801534
2022-02-28,-0.04035633438960651
2022-03-31,0.03863734189491885
2022-04-30,-0.09885175774226895
2022-05-31,-0.004234990537710925
2022-06-30,-0.0780077052071163
2022-07-31,0.09270923431528288
2022-08-31,-0.04647882956372773
2022-09-30,-0.09577015271977918
2022-10-31,0.07058237335813344
2022-11-30,0.0500083530540687
2022-12-31,-0.06477524648844557
2023-01-31,0.06267369095114739
2023-02-28,-0.021334698295213506
2023-03-31,0.05450229123047401
2023-04-30,0.020646360081819637
2023-05-31,0.022774288283152755
2023-06-30,0.060203738126983763
2023-07-31,0.03259119481903916
2023-08-31,-0.013192665364492262
2023-09-30,-0.049251647756271444
2023-10-31,-0.016126561525508065
2023-11-30,0.0896769117318863
2023-12-31,0.03784857465464753
2024-01-31,0.023379064688931583
2024-02-29,0.05453427417698675
2024-03-31,0.027174778451744874
2024-04-30,-0.037489227714542106
2024-05-31,0.05688790274322586
2024-06-30,0.04899968805301125
2024-07-31,0.004324776322177204
2024-08-31,0.021082947254815965
2024-09-30,0.021875240469964474
2024-10-31,-0.0057756167985659745
2024-11-30,0.05330204495091695
2024-12-31,-0.004361140993236701
2025-01-31,0.02105025838835073
2025-02-28,-0.016705821172024238
2025-03-31,-0.06616306218002377
2025-04-30,-0.005553974368919579
2025-05-31,0.07054142317352285
2025-06-30,0.05580243365413806
2025-07-31,0.028071442192305396
2025-08-31,0.020582489754054523
2025-09-30,0.04255338816690135
2025-10-31,0.03573209469438532
