Date,^OEX
2002-08-30,-0.002597429019548181
2002-09-03,-0.04507376207441127
2002-09-04,0.018066977772164705
2002-09-05,-0.0197330151370535
2002-09-06,0.01714714789843308
2002-09-09,0.0102983756411974
2002-09-10,0.010237830450155805
2002-09-11,-0.0010529096293067086
2002-09-12,-0.026745114463533337
2002-09-13,0.0022786797441791684
2002-09-16,0.005425003860723754
2002-09-17,-0.01813501895041536
2002-09-18,-0.005837413361877153
2002-09-19,-0.029656627366216548
2002-09-20,0.001985525322030224
2002-09-23,-0.015380960385821707
2002-09-24,-0.01559732064178021
2002-09-25,0.02631001943938638
2002-09-26,0.01619715710604086
2002-09-27,-0.0356818001831154
2002-09-30,-0.014447512712518762
2002-10-01,0.0454020631906078
2002-10-02,-0.023042227142423766
2002-10-03,-0.00879956657745129
2002-10-04,-0.02195160461381207
2002-10-07,-0.017533870598718027
2002-10-08,0.016988542446088495
2002-10-09,-0.025292896936819353
2002-10-10,0.033665235016202555
2002-10-11,0.041314549684347446
2002-10-14,0.006766385726079127
2002-10-15,0.05104103206411037
2002-10-16,-0.024750720123669634
2002-10-17,0.02297161548313542
2002-10-18,0.006297477896965997
2002-10-21,0.016079465051350494
2002-10-22,-0.00800016213968735
2002-10-23,0.004728373728437152
2002-10-24,-0.015063897121409875
2002-10-25,0.017348372173267457
2002-10-28,-0.007813009121651615
2002-10-29,-0.007144619461816215
2002-10-30,0.008332265904753777
2002-10-31,-0.0030932255360247574
2002-11-01,0.015425512559349208
2002-11-04,0.008948852083865866
2002-11-05,0.012265787198488143
2002-11-06,0.006689045224295365
2002-11-07,-0.022311403685509656
2002-11-08,-0.006861303285826459
2002-11-11,-0.021338484560330495
2002-11-12,0.006411534271342889
2002-11-13,0.000244140625
2002-11-14,0.023368388715708344
2002-11-15,0.005594800907122721
2002-11-18,-0.010156972834209133
2002-11-19,-0.002875770236236752
2002-11-20,0.020319403402654368
2002-11-21,0.02327671972526013
2002-11-22,-0.0059222087201622475
2002-11-25,0.004041878265937493
2002-11-26,-0.02069404629867444
2002-11-27,0.028431958467658003
2002-11-29,-0.0031434326215614705
2002-12-02,-0.003466646425708819
2002-12-03,-0.015863717356794926
2002-12-04,-0.003385708348073724
2002-12-05,-0.013588841245540717
2002-12-06,0.005956635518911568
2002-12-09,-0.022458169096501113
2002-12-10,0.014317496288066556
2002-12-11,0.00043434648151507993
2002-12-12,-0.004666899401095215
2002-12-13,-0.01467704204848852
2002-12-16,0.025342538387602476
2002-12-17,-0.010059153744928273
2002-12-18,-0.012690813883035723
2002-12-19,-0.00808340401956098
2002-12-20,0.014116486477598
2002-12-23,0.0013173629183076407
2002-12-24,-0.006117634872291999
2002-12-26,-0.005890491263200959
2002-12-27,-0.016777624181516293
2002-12-30,0.00390479513223152
2002-12-31,-4.4942361592803515e-05
2003-01-02,0.03316469926925247
2003-01-03,-0.0006528570031963943
2003-01-06,0.02295291321244952
2003-01-07,-0.0040447778259976586
2003-01-08,-0.016629614484003796
2003-01-09,0.021432021739479445
2003-01-10,0.001042709866304392
2003-01-13,0.0008928018258258508
2003-01-14,0.00739122631432898
2003-01-15,-0.015664845173041897
2003-01-16,-0.004669278300595492
2003-01-17,-0.015795194023362047
2003-01-21,-0.015327049747604127
2003-01-22,-0.010391900993347636
2003-01-23,0.011286374734100102
2003-01-24,-0.03230529657031722
2003-01-27,-0.015293284733598478
2003-01-28,0.012061360889137562
2003-01-29,0.00664906174857971
2003-01-30,-0.024752061247747204
2003-01-31,0.013733017708720707
2003-02-03,0.007235834269171848
2003-02-04,-0.015744814498377724
2003-02-05,-0.006599166580618654
2003-02-06,-0.0059153998109960915
2003-02-07,-0.011098211995168916
2003-02-10,0.007736550940248721
2003-02-11,-0.008174803253347518
2003-02-12,-0.01187348029083346
2003-02-13,0.001039682813735343
2003-02-14,0.020601870841598702
2003-02-18,0.0210852722807493
2003-02-19,-0.006211233719108034
2003-02-20,-0.010517675784599945
2003-02-21,0.013151350396870987
2003-02-24,-0.01954077742549687
2003-02-25,0.008090738729287894
2003-02-26,-0.014498219712194671
2003-02-27,0.011415740268823082
2003-02-28,0.004391937075708396
2003-03-03,-0.0074760033507923485
2003-03-04,-0.016154264632469828
2003-03-05,0.01189330367783259
2003-03-06,-0.009064948059124056
2003-03-07,0.008715707382954685
2003-03-10,-0.02494520753725782
2003-03-11,-0.007079446124303446
2003-03-12,0.005359746387620268
2003-03-13,0.03440765026074488
2003-03-14,0.0025532923113507078
2003-03-17,0.03435755199041801
2003-03-18,0.003966784096908205
2003-03-19,0.010127597542183953
2003-03-20,0.002135626775586985
2003-03-21,0.02371066332585947
2003-03-24,-0.03657194420972465
2003-03-25,0.011599552915099398
2003-03-26,-0.006070512301067477
2003-03-27,-0.002397804739140197
2003-03-28,-0.006961309848387165
2003-03-31,-0.020116905305476163
2003-04-01,0.013678827046341047
2003-04-02,0.02864365851742101
2003-04-03,-0.005274181818777035
2003-04-04,0.003572222682739934
2003-04-07,0.0012536603808750435
2003-04-08,-0.00022360224374651239
2003-04-09,-0.014804864603710666
2003-04-10,0.00499401224236129
2003-04-11,-0.0039753568132957495
2003-04-14,0.01959313356224235
2003-04-15,0.005493652946279015
2003-04-16,-0.01172356209164227
2003-04-17,0.015510973397903971
2003-04-21,-0.0014326197543056418
2003-04-22,0.022116251859944924
2003-04-23,0.009134514790066328
2003-04-24,-0.009329963780661088
2003-04-25,-0.014580407866975897
2003-04-28,0.018807510615260314
2003-04-29,0.002474275785327995
2003-04-30,-0.0008584849715024268
2003-05-01,-0.0004081422076009922
2003-05-02,0.014032747734315398
2003-05-05,-0.0054675792039391435
2003-05-06,0.007287568130334154
2003-05-07,-0.005077095766680917
2003-05-08,-0.010567500683597353
2003-05-09,0.014849365445672724
2003-05-12,0.012091035373378745
2003-05-13,-0.005335149047110965
2003-05-14,-0.003007914567985437
2003-05-15,0.0078061977376506775
2003-05-16,-0.0041031474734769535
2003-05-19,-0.024531265025201754
2003-05-20,-0.0010128245513774115
2003-05-21,0.0034945978724063576
2003-05-22,0.008985366651110382
2003-05-23,0.0007882634823352941
2003-05-27,0.019670016464874873
2003-05-28,0.001377907003414558
2003-05-29,-0.004649182731421564
2003-05-30,0.012106737498912556
2003-06-02,0.004470142984197123
2003-06-03,0.0056658976491605895
2003-06-04,0.014177160138918676
2003-06-05,0.002242320408617271
2003-06-06,-0.000947315690785766
2003-06-09,-0.00873568497698729
2003-06-10,0.009667440133926064
2003-06-11,0.011812404830572998
2003-06-12,0.001773053310520245
2003-06-13,-0.009983273109203106
2003-06-16,0.023120764691465512
2003-06-17,0.002414958904355835
2003-06-18,-0.0017823638092698824
2003-06-19,-0.015481181644950492
2003-06-20,0.001255590064076273
2003-06-23,-0.013177064515102255
2003-06-24,0.0014522888368768694
2003-06-25,-0.009849109200672834
2003-06-26,0.011106573204411996
2003-06-27,-0.010964495702329824
2003-06-30,-0.002481582432164342
2003-07-01,0.009196719169088485
2003-07-02,0.011800356455676564
2003-07-03,-0.009306234279247816
2003-07-07,0.018988900344122595
2003-07-08,0.0016617138237202678
2003-07-09,-0.005352118091950353
2003-07-10,-0.012985740487093556
2003-07-11,0.01084313643031698
2003-07-14,0.005393232359151234
2003-07-15,-0.002216977991993052
2003-07-16,-0.005951554261133363
2003-07-17,-0.01251326050172663
2003-07-18,0.013540849580284675
2003-07-21,-0.01734798047264452
2003-07-22,0.009821483310389345
2003-07-23,0.0003014104414218455
2003-07-24,-0.008316789363730037
2003-07-25,0.01881901885907844
2003-07-28,-0.0028830719369954405
2003-07-29,-0.00725833855459046
2003-07-30,-0.0011248318805430202
2003-07-31,0.003981540820704232
2003-08-01,-0.011276412540550673
2003-08-04,0.0037678982585864773
2003-08-05,-0.017840557695036563
2003-08-06,0.0030205918087400363
2003-08-07,0.007436553472438101
2003-08-08,0.004148320292079122
2003-08-11,0.002673161921527223
2003-08-12,0.009331061485598147
2003-08-13,-0.008904593941673755
2003-08-14,0.005915711250443101
2003-08-15,0.0001605446832115831
2003-08-18,0.009010678029192754
2003-08-19,0.0022474688510274454
2003-08-20,-0.004028414679322911
2003-08-21,0.0002988581005929358
2003-08-22,-0.009202444105157581
2003-08-25,0.00048247000099821413
2003-08-26,0.0032552246619510505
2003-08-27,-0.0011015618376730707
2003-08-28,0.0050327415490456495
2003-08-29,0.004229501154120241
2003-09-02,0.014899873288024112
2003-09-03,0.007125268670108431
2003-09-04,0.0032652918868441017
2003-09-05,-0.007148673900121527
2003-09-08,0.010790511819257054
2003-09-09,-0.00791482272210986
2003-09-10,-0.01002100340080514
2003-09-11,0.005110376318689935
2003-09-12,0.00181862972927882
2003-09-15,-0.004567629111161042
2003-09-16,0.014510930309199033
2003-09-17,-0.0037304637591362155
2003-09-18,0.013910682366259586
2003-09-19,-0.0037887113686334573
2003-09-22,-0.014040946615867744
2003-09-23,0.005474270074533161
2003-09-24,-0.02065411873781209
2003-09-25,-0.005618637253000158
2003-09-26,-0.005988639120740102
2003-09-29,0.01082845383545017
2003-09-30,-0.012791555969289048
2003-10-01,0.02360796909360663
2003-10-02,0.0017048295370791777
2003-10-03,0.007765983193124715
2003-10-06,0.00362986039408586
2003-10-07,0.005028695519858406
2003-10-08,-0.005965738845556512
2003-10-09,0.0037557643627412762
2003-10-10,-0.0008293332278567211
2003-10-13,0.005636488715299759
2003-10-14,0.004472459490705516
2003-10-15,-0.00221665043300201
2003-10-16,0.0026238079418408056
2003-10-17,-0.010295915164736935
2003-10-20,0.006388476781030494
2003-10-21,0.0006329077622677648
2003-10-22,-0.016022664050696078
2003-10-23,0.0028827043209416203
2003-10-24,-0.00705019586775113
2003-10-27,-0.0009388967947738802
2003-10-28,0.015408159845027525
2003-10-29,3.8482368367454e-05
2003-10-30,-0.002178583091356767
2003-10-31,0.004733930464293046
2003-11-03,0.007750354721814512
2003-11-04,-0.005018997411879278
2003-11-05,-0.002167334520368658
2003-11-06,0.006900580212337859
2003-11-07,-0.005994224357551481
2003-11-10,-0.0037065347235173407
2003-11-11,-0.00021212942648107802
2003-11-12,0.01066214781014918
2003-11-13,-0.0022892695424220344
2003-11-14,-0.007610050943740565
2003-11-17,-0.005356407862211365
2003-11-18,-0.007767874624375337
2003-11-19,0.008980588192957883
2003-11-20,-0.009732592987913069
2003-11-21,-3.911669027478748e-05
2003-11-24,0.014733197934200248
2003-11-25,0.00044285777248886937
2003-11-26,0.0032144666742557337
2003-11-28,-0.0009018087113948914
2003-12-01,0.011253188657404767
2003-12-02,-0.0035889739857627445
2003-12-03,-0.0005527606684728736
2003-12-04,0.005987595344884911
2003-12-05,-0.007676828818922954
2003-12-08,0.007946310609024732
2003-12-09,-0.006670757500134461
2003-12-10,0.00225124987278269
2003-12-11,0.00919413682363679
2003-12-12,0.0030557873743932706
2003-12-15,-0.002463534772981557
2003-12-16,0.008068372449437478
2003-12-17,0.0008415375540555825
2003-12-18,0.009884114175426228
2003-12-19,-0.0004255036594670303
2003-12-22,0.003738976594114929
2003-12-23,0.0021021493540143155
2003-12-24,-0.0025946288117350003
2003-12-26,0.0014206740048638977
2003-12-29,0.011883177021509761
2003-12-30,-0.00029126804839518794
2003-12-31,0.0031143969800675464
2004-01-02,-0.0014344003421993268
2004-01-05,0.01330934645028603
2004-01-06,0.0007895111218778617
2004-01-07,0.002796947662202953
2004-01-08,0.0063828777239847145
2004-01-09,-0.011245766477637864
2004-01-12,0.005138775337870216
2004-01-13,-0.006542559697243044
2004-01-14,0.0072335034300494705
2004-01-15,0.0011611257413366438
2004-01-16,0.007672795268005572
2004-01-20,-0.0017176136022200028
2004-01-21,0.008674083633592122
2004-01-22,-0.00427334097703902
2004-01-23,-0.0014129895216931088
2004-01-26,0.01420213593371189
2004-01-27,-0.01096885114495727
2004-01-28,-0.013506186811155119
2004-01-29,0.0064522787084184685
2004-01-30,-0.004954676164637739
2004-02-02,0.004372601270201448
2004-02-03,0.0010661304561909724
2004-02-04,-0.007970019793956507
2004-02-05,0.001324082954605288
2004-02-06,0.011525906213019299
2004-02-09,-0.004133884863020243
2004-02-10,0.0046654456458801175
2004-02-11,0.010664852693338611
2004-02-12,-0.005171337544164323
2004-02-13,-0.006164076024747667
2004-02-17,0.009400635222070575
2004-02-18,-0.005094134154258523
2004-02-19,-0.003994192569440114
2004-02-20,-0.002102254966856343
2004-02-23,-0.0005133535678126799
2004-02-24,-0.0015764189689623231
2004-02-25,0.0038496033294148635
2004-02-26,-0.0006538633703842001
2004-02-27,-0.0016799805892895314
2004-03-01,0.008661945723533293
2004-03-02,-0.006269440265067705
2004-03-03,0.0011487371980520855
2004-03-04,0.003194996606225242
2004-03-05,0.0002287529580817793
2004-03-08,-0.008408882389352668
2004-03-09,-0.00491414937831669
2004-03-10,-0.014441141502098076
2004-03-11,-0.015629549275014254
2004-03-12,0.01058514049157222
2004-03-15,-0.013929250404749682
2004-03-16,0.006085618953156846
2004-03-17,0.010851204151052896
2004-03-18,-0.001432469092844113
2004-03-19,-0.012729502505124723
2004-03-22,-0.013942056341889386
2004-03-23,-0.0017719664524079581
2004-03-24,-0.001233362888117595
2004-03-25,0.01837266834485085
2004-03-26,-0.0014513384484706737
2004-03-29,0.012768623403037749
2004-03-30,0.003760504381045804
2004-03-31,-0.002533843121330648
2004-04-01,0.0045542970685450435
2004-04-02,0.008055705547822534
2004-04-05,0.008528955337486988
2004-04-06,-0.0022740438031303434
2004-04-07,-0.007656945870780141
2004-04-08,-0.002081600126871863
2004-04-12,0.006059834472373904
2004-04-13,-0.012958230042619534
2004-04-14,-0.0006518639684346406
2004-04-15,0.0010690110442355127
2004-04-16,0.004470888680406793
2004-04-19,0.0015137255410910821
2004-04-20,-0.015617786270440082
2004-04-21,0.0038384878720651994
2004-04-22,0.010997774750716616
2004-04-23,0.002809591502829667
2004-04-26,-0.003915216816764433
2004-04-27,0.0018030363290251206
2004-04-28,-0.014002318725188867
2004-04-29,-0.006023745375209
2004-04-30,-0.006721220281731943
2004-05-03,0.009188675229733878
2004-05-04,0.0023816962283995657
2004-05-05,7.306593358302749e-05
2004-05-06,-0.006012496596547456
2004-05-07,-0.01204274413331985
2004-05-10,-0.00869076602276575
2004-05-11,0.00623264881329888
2004-05-12,0.002182803936858768
2004-05-13,-0.0017499161742317026
2004-05-14,-0.0014173205402663314
2004-05-17,-0.009468217764677211
2004-05-18,0.006447931283439123
2004-05-19,-0.0028848263576011224
2004-05-20,0.0017283814148945087
2004-05-21,0.0021192889289989303
2004-05-24,-0.000542808850754195
2004-05-25,0.01563560213588766
2004-05-26,0.0003871032501143734
2004-05-27,0.006855937902068732
2004-05-28,-0.002178215012176965
2004-06-01,-3.672432460277708e-05
2004-06-02,0.00453125388390796
2004-06-03,-0.006684017066837189
2004-06-04,0.005809740915897699
2004-06-07,0.015738073193319657
2004-06-08,0.0018895207550175819
2004-06-09,-0.007975001830813566
2004-06-10,0.00470765286721031
2004-06-14,-0.008722340318113142
2004-06-15,0.0049630594496361535
2004-06-16,0.0011577898910566375
2004-06-17,-0.0014997688972920864
2004-06-18,0.0039993160881213186
2004-06-21,-0.0044159481945393875
2004-06-22,0.0020095325168349998
2004-06-23,0.00782340021870187
2004-06-24,-0.0037468014809067807
2004-06-25,-0.010725057560595053
2004-06-28,0.0013278407799000025
2004-06-29,0.0036877440940656925
2004-06-30,0.002461467353576774
2004-07-01,-0.008774595833692445
2004-07-02,-0.003351536079012951
2004-07-06,-0.007017866367393544
2004-07-07,0.0016932304147003752
2004-07-08,-0.007423018883497945
2004-07-09,0.004479707542853983
2004-07-12,0.0019718911866104527
2004-07-13,0.000551752411685591
2004-07-14,-0.00406254039091225
2004-07-15,-0.007216769049083305
2004-07-16,-0.003681082120130852
2004-07-19,0.0007276611224409368
2004-07-20,0.006265353678765573
2004-07-21,-0.012285749250194433
2004-07-22,0.004633917325088666
2004-07-23,-0.009542634679923556
2004-07-26,-0.0005467363487954291
2004-07-27,0.01026241235602332
2004-07-28,0.0017365836179201732
2004-07-29,0.0015285525307242587
2004-07-30,0.0007257921233208009
2004-08-02,0.00509604463977098
2004-08-03,-0.004607594896678724
2004-08-04,0.0010596507702409497
2004-08-05,-0.015413448612770386
2004-08-06,-0.015767904549438216
2004-08-09,0.0011305708774720369
2004-08-10,0.012155041592629479
2004-08-11,-0.004217412904542472
2004-08-12,-0.01325631625332635
2004-08-13,0.0022326067248863435
2004-08-16,0.012636383200280932
2004-08-17,0.0020861684933808355
2004-08-18,0.01218774062046557
2004-08-19,-0.003253405097149664
2004-08-20,0.0055149176065425465
2004-08-23,-0.0021452940564958833
2004-08-24,0.00016819498934128596
2004-08-25,0.008579810503277052
2004-08-26,-0.00020383889035624492
2004-08-27,0.0026322301047698726
2004-08-30,-0.008005504087328696
2004-08-31,0.004137604675778839
2004-09-01,-0.0003156150846337358
2004-09-02,0.010304584254923421
2004-09-03,-0.005678630371828142
2004-09-07,0.007282006541205366
2004-09-08,-0.003449550243692645
2004-09-09,0.0014177705445808098
2004-09-10,0.004339085638643159
2004-09-13,-0.00025631972254003266
2004-09-14,0.001501542447884141
2004-09-15,-0.007862044229704157
2004-09-16,0.0013268169777682637
2004-09-17,0.0045090868079809
2004-09-20,-0.00709050055650684
2004-09-21,0.005185167081672937
2004-09-22,-0.01450226442069602
2004-09-23,-0.004917693384193678
2004-09-24,0.000318200872841512
2004-09-27,-0.006269018875587951
2004-09-28,0.005969610925317781
2004-09-29,0.0044366145123568845
2004-09-30,-0.00316835435881635
2004-10-01,0.015424597513267413
2004-10-04,0.003001242707326268
2004-10-05,-0.0004773098547677934
2004-10-06,0.00626291930283962
2004-10-07,-0.010239254597772196
2004-10-08,-0.007025998354927676
2004-10-11,0.0026928376435511048
2004-10-12,-0.0012965110186480278
2004-10-13,-0.006935926778635748
2004-10-14,-0.011018083951040536
2004-10-15,0.004191945752266557
2004-10-18,0.006355782174497504
2004-10-19,-0.007829146266206899
2004-10-20,-0.0005085209443040917
2004-10-21,0.0010175593388439541
2004-10-22,-0.011482205528296596
2004-10-25,-0.0022087996112605257
2004-10-26,0.014675577178256294
2004-10-27,0.011454093226324735
2004-10-28,0.0031610529942840415
2004-10-29,0.0021688366346714893
2004-11-01,-0.0002774889619677756
2004-11-02,0.00031449197068678103
2004-11-03,0.01120831144717127
2004-11-04,0.016260338679096042
2004-11-05,0.004103576755537963
2004-11-08,-0.00107552714614767
2004-11-09,-0.0007176805807769249
2004-11-10,-0.002442173329314734
2004-11-11,0.008352260560821723
2004-11-12,0.010782209479658356
2004-11-15,-0.0002294935791382624
2004-11-16,-0.00676573850120421
2004-11-17,0.006153667124471962
2004-11-18,0.00044191475101951205
2004-11-19,-0.01109593898403638
2004-11-22,0.003484093334748195
2004-11-23,-0.000623240175137596
2004-11-24,0.0025121314024580954
2004-11-26,-8.883559958117182e-05
2004-11-29,-0.004443259382425957
2004-11-30,-0.004784528419401468
2004-12-01,0.0156780664947882
2004-12-02,0.00042385373812159344
2004-12-03,0.0011121985510387233
2004-12-06,-0.0008640583684988989
2004-12-07,-0.009971979996576508
2004-12-08,0.0051164030104757785
2004-12-09,0.0045405323950959975
2004-12-10,-0.0015360897022934639
2004-12-13,0.00868253429625332
2004-12-14,0.003523798426146474
2004-12-15,0.001799429313488199
2004-12-16,1.745534120134451e-05
2004-12-17,-0.01058488315077033
2004-12-20,0.0007225596749094176
2004-12-21,0.00979217625594786
2004-12-22,0.0034534002275938835
2004-12-23,0.0012513829553282285
2004-12-27,-0.003819067833828349
2004-12-28,0.005750510363511596
2004-12-29,-0.0010914544960977102
2004-12-30,-0.0007459346245363152
2004-12-31,-0.0014060017235201228
2005-01-03,-0.00514516339681359
2005-01-04,-0.009714670544216708
2005-01-05,-0.002752434858646846
2005-01-06,0.004122283689442785
2005-01-07,-0.0020438615594324805
2005-01-10,0.0033370080725723117
2005-01-11,-0.0063174665776492
2005-01-12,0.004657513843106198
2005-01-13,-0.010135552034593043
2005-01-14,0.005128579128380606
2005-01-18,0.009017835081589709
2005-01-19,-0.009902927604011458
2005-01-20,-0.004788189428597378
2005-01-21,-0.006896051427059402
2005-01-24,-0.001848182881178717
2005-01-25,0.006435523254506359
2005-01-26,0.0034115673216024156
2005-01-27,0.0010323543459054285
2005-01-28,-0.0025072430138317614
2005-01-31,0.007005958802494439
2005-02-01,0.005859647234779386
2005-02-02,0.0036783942809417436
2005-02-03,-0.003629808546462665
2005-02-04,0.012108207558408024
2005-02-07,0.000312981737425444
2005-02-08,0.0018600088443521123
2005-02-09,-0.007582426950609178
2005-02-10,0.004650653558643247
2005-02-11,0.004437616851366455
2005-02-14,0.0
2005-02-15,0.0029106911138636615
2005-02-16,-0.001071062317100635
2005-02-17,-0.007349889443442614
2005-02-18,0.002491319883814347
2005-02-22,-0.0141982954238693
2005-02-23,0.005605980918080622
2005-02-24,0.0058552791724735265
2005-02-25,0.008365699896432766
2005-02-28,-0.007190200195352214
2005-03-01,0.005901733616983096
2005-03-02,-1.7323928412027456e-05
2005-03-03,0.00024232792842049378
2005-03-04,0.009170639800904157
2005-03-07,0.002057528328819336
2005-03-08,-0.003798522887165645
2005-03-09,-0.009412482260849231
2005-03-10,0.0028957120348678256
2005-03-11,-0.008385263513788765
2005-03-14,0.004585485029705572
2005-03-15,-0.0076017996780342045
2005-03-16,-0.00767753540076499
2005-03-17,0.0010927833166334278
2005-03-18,-0.00015848960587561134
2005-03-21,-0.006250638760623262
2005-03-22,-0.011091638057282749
2005-03-23,0.0013974669967484754
2005-03-24,-0.0020754203722739284
2005-03-28,0.0034962119355110843
2005-03-29,-0.006682133558702841
2005-03-30,0.012482916337728245
2005-03-31,-0.0019008834212301817
2005-04-01,-0.007831593685317273
2005-04-04,0.003641765465705271
2005-04-05,0.004736644755352737
2005-04-06,0.0011564007596411852
2005-04-07,0.00627259968807814
2005-04-08,-0.007257739870091817
2005-04-11,-0.00010672304133085841
2005-04-12,0.0066889806416530195
2005-04-13,-0.009825400280303542
2005-04-14,-0.008423814385678519
2005-04-15,-0.015028754414777579
2005-04-18,0.0016446311814755088
2005-04-19,0.005144478999297375
2005-04-20,-0.013376400727942106
2005-04-21,0.020364252798735993
2005-04-22,-0.005895322618573062
2005-04-25,0.007127298697451767
2005-04-26,-0.008661511912862352
